I_3,119.2,769.2
I_3,89.8,773.2
I_3,396.2,773.8
I_3,276.5,774.5
I_3,197.5,775.5
I_3,60.2,775.8
I_3,330.5,777.2
I_3,30.8,777.5
I_3,167.8,782.5
I_3,246.8,784.5
I_3,373.2,785.2
I_3,137.8,788.2
I_3,300.5,789.2
I_3,107.8,792.8
I_3,216.5,793.2
I_3,350.2,795.5
I_3,77.5,796.5
I_3,47.2,798.8
I_3,270.2,799.8
I_3,16.5,799.8
I_3,186.2,800.8
I_3,326.8,805.5
I_3,155.5,807.5
I_3,239.2,809.5
I_3,124.5,812.5
I_3,303.2,814.5
I_3,93.2,816.8
I_3,208.2,818.2
I_3,62.2,819.5
I_3,30.8,821.2
I_3,279.5,823.2
I_3,176.8,825.5
I_3,255.2,830.8
I_3,145.2,831.5
I_3,113.2,836.5
I_3,230.8,837.8
I_3,81.2,839.8
I_3,48.8,842.5
I_3,16.5,843.5
I_3,206.2,844.2
I_3,181.5,849.8
I_3,156.5,854.8
I_3,131.5,858.8
I_3,106.5,862.5
I_3,81.2,865.2
I_3,56.2,867.2
I_3,30.8,868.2
I_4,899.2,17.2
I_4,1074.2,27.2
I_4,1045.2,31.8
I_4,1015.8,35.2
I_4,986.8,38.2
I_4,956.8,40.8
I_4,927.8,41.8
I_4,898.2,43.2
I_4,1014.2,63.8
I_4,985.2,65.8
I_4,955.8,67.8
I_4,926.2,68.2
I_4,896.8,69.2
I_4,982.8,93.8
I_4,924.2,94.8
I_4,953.2,94.8
I_4,894.8,95.2
I_4,891.2,121.2
I_4,920.8,121.2
I_4,979.8,121.8
I_4,950.2,122.2
I_4,887.8,146.8
I_4,917.2,147.2
I_4,946.2,149.2
I_4,883.2,172.2
I_4,912.8,173.8
I_4,941.8,176.2
I_4,877.8,197.8
I_4,907.2,199.8
I_4,936.2,202.8
I_4,871.8,223.2
I_4,901.2,225.8
I_4,930.2,229.2
I_4,959.8,231.8
I_4,864.8,248.2
I_4,894.2,251.8
I_4,923.2,255.8
I_4,952.8,258.8
I_4,857.2,273.2
I_4,886.8,277.2
I_4,915.8,282.2
I_4,945.2,285.8
I_4,974.8,288.8
I_4,849.2,297.8
I_4,878.2,302.2
I_4,907.2,308.2
I_4,936.8,312.2
I_4,966.2,315.8
I_4,995.8,319.2
I_4,840.2,322.2
I_4,869.2,327.8
I_4,898.2,333.8
I_4,927.8,338.8
I_4,957.2,342.8
I_4,830.2,346.2
I_4,986.8,346.8
I_4,859.8,352.2
I_4,888.2,359.2
I_4,917.8,364.8
I_4,947.2,369.8
I_4,820.2,370.2
I_4,976.8,374.2
I_4,849.2,376.8
I_4,1006.8,377.8
I_4,877.8,384.2
I_4,907.2,390.2
I_4,809.2,393.8
I_4,936.2,396.2
I_4,838.2,401.2
I_4,965.8,401.8
I_4,995.8,405.8
I_4,866.8,409.2
I_4,1025.2,410.2
I_4,895.8,415.8
I_4,797.2,417.2
I_4,924.8,422.2
I_4,826.2,424.8
I_4,954.2,428.8
I_4,984.2,433.2
I_4,854.8,433.8
I_4,1013.8,438.2
I_4,785.2,439.8
I_4,1044.2,441.2
I_4,883.8,441.2
I_4,912.8,448.2
I_4,813.8,448.2
I_4,941.8,455.2
I_4,841.8,457.8
I_4,971.8,460.2
I_4,772.2,462.2
I_4,870.8,466.2
I_4,1001.2,466.2
I_4,1031.8,469.8
I_4,800.8,471.8
I_4,899.8,473.8
I_4,928.8,481.2
I_4,828.2,481.8
I_4,758.2,484.8
I_4,958.8,486.8
I_4,857.2,490.2
I_4,987.8,493.8
I_4,786.8,494.2
I_4,1018.2,497.8
I_4,885.8,498.8
I_4,814.2,505.2
I_4,744.2,506.2
I_4,915.2,506.8
I_4,944.8,513.2
I_4,843.2,514.2
I_4,772.2,516.8
I_4,973.8,520.8
I_4,871.8,523.8
I_4,1004.2,525.8
I_4,729.2,527.2
I_4,799.8,528.2
I_4,900.2,532.2
I_4,828.2,538.2
I_4,757.2,538.8
